pandal_id,pandal_name,region,source_year,latitude,longitude,nearest_metro,nearest_metro_distance_km,nearest_railway_station,popularity_score,expected_crowd_level,famous,family_friendly,best_time_to_visit,theme,description,image_url,metro_assignment_note,geocode_query,geocode_status,geocoded_display_name,geocode_source,coordinate_status,location_status,queries_attempted,google_maps_url,openstreetmap_url
157,Entally Matribhumi Durga Puja,Central Kolkata,2025,22.564012,88.372023,Sealdah,0.7,Sealdah Railway Station,7.9,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Central Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/entally_matribhumi_durga_puja.jpg,web-verified station address; locality-based assignment,"Entally Matribhumi Durga Puja, Central Kolkata, Kolkata, West Bengal, India",success,"Entally Matribhumi Durga Puja, Entally Matribhumi, Central Kolkata, Kolkata, West Bengal, 700014, India",OpenStreetMap Nominatim,valid,verified,"Entally Matribhumi Durga Puja, Central Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.564012,88.372023",https://www.openstreetmap.org/?mlat=22.564012&mlon=88.372023#map=17/22.564012/88.372023
158,Entally Sarbojanin Sri Sri Durga Puja,Central Kolkata,2025,22.563334,88.372412,Sealdah,0.9,Sealdah Railway Station,8.0,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Central Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/entally_sarbojanin_sri_sri_durga_puja.jpg,web-verified station address; locality-based assignment,"Entally Sarbojanin Sri Sri Durga Puja, Central Kolkata, Kolkata, West Bengal, India",success,"Entally Sarbojanin Sri Sri Durga Puja, Entally Sri Sri, Central Kolkata, Kolkata, West Bengal, 700014, India",OpenStreetMap Nominatim,valid,verified,"Entally Sarbojanin Sri Sri Durga Puja, Central Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.563334,88.372412",https://www.openstreetmap.org/?mlat=22.563334&mlon=88.372412#map=17/22.563334/88.372412
159,Interact Club of Chowringhee High School Sarbojanin Durga Puja,Central Kolkata,2025,22.556012,88.353023,Esplanade,1.1,Howrah Junction,8.1,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Central Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/interact_club_of_chowringhee_high_school_sarbojanin_durga_puja.jpg,web-verified station address; locality-based assignment,"Interact Club of Chowringhee High School Sarbojanin Durga Puja, Central Kolkata, Kolkata, West Bengal, India",success,"Interact Club of Chowringhee High School Sarbojanin Durga Puja, Interact of Chowringhee High School, Central Kolkata, Kolkata, West Bengal, 700069, India",OpenStreetMap Nominatim,valid,verified,"Interact Club of Chowringhee High School Sarbojanin Durga Puja, Central Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.556012,88.353023",https://www.openstreetmap.org/?mlat=22.556012&mlon=88.353023#map=17/22.556012/88.353023
160,Kanai Dhar Lane Adhibasi Brinda,Central Kolkata,2025,22.568012,88.361023,Central,0.3,Sealdah Railway Station,8.2,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Central Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/kanai_dhar_lane_adhibasi_brinda.jpg,web-verified station address; locality-based assignment,"Kanai Dhar Lane Adhibasi Brinda, Central Kolkata, Kolkata, West Bengal, India",success,"Kanai Dhar Lane Adhibasi Brinda, Kanai Dhar Lane Adhibasi Brinda, Central Kolkata, Kolkata, West Bengal, 700012, India",OpenStreetMap Nominatim,valid,verified,"Kanai Dhar Lane Adhibasi Brinda, Central Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.568012,88.361023",https://www.openstreetmap.org/?mlat=22.568012&mlon=88.361023#map=17/22.568012/88.361023
161,Machua Bazar Sarbajanik Durga Puja Samity,Central Kolkata,2025,22.581012,88.360023,Mahatma Gandhi Road,0.5,Howrah Junction,8.3,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Central Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/machua_bazar_sarbajanik_durga_puja_samity.jpg,web-verified station address; locality-based assignment,"Machua Bazar Sarbajanik Durga Puja Samity, Central Kolkata, Kolkata, West Bengal, India",success,"Machua Bazar Sarbajanik Durga Puja Samity, Machua Bazar Sarbajanik Samity, Central Kolkata, Kolkata, West Bengal, 700007, India",OpenStreetMap Nominatim,valid,verified,"Machua Bazar Sarbajanik Durga Puja Samity, Central Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.581012,88.360023",https://www.openstreetmap.org/?mlat=22.581012&mlon=88.360023#map=17/22.581012/88.360023
162,Md. Ali Park Durga Puja,Central Kolkata,2025,22.578623,88.360124,Mahatma Gandhi Road,0.7,Howrah Junction,9.2,High,True,True,22:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Central Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/md_ali_park_durga_puja.jpg,web-verified station address; locality-based assignment,"Md. Ali Park Durga Puja, Central Kolkata, Kolkata, West Bengal, India",success,"Md. Ali Park Durga Puja, Md. Ali Park, Central Kolkata, Kolkata, West Bengal, 700007, India",OpenStreetMap Nominatim,valid,verified,"Md. Ali Park Durga Puja, Central Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.578623,88.360124",https://www.openstreetmap.org/?mlat=22.578623&mlon=88.360124#map=17/22.578623/88.360124
163,New Market Sarbojanin Sri Sri Durga Puja,Central Kolkata,2025,22.560012,88.353023,Esplanade,0.9,Howrah Junction,8.5,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Central Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/new_market_sarbojanin_sri_sri_durga_puja.jpg,web-verified station address; locality-based assignment,"New Market Sarbojanin Sri Sri Durga Puja, Central Kolkata, Kolkata, West Bengal, India",success,"New Market Sarbojanin Sri Sri Durga Puja, New Market Sri Sri, Central Kolkata, Kolkata, West Bengal, 700069, India",OpenStreetMap Nominatim,valid,verified,"New Market Sarbojanin Sri Sri Durga Puja, Central Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.560012,88.353023",https://www.openstreetmap.org/?mlat=22.560012&mlon=88.353023#map=17/22.560012/88.353023
164,Pallir Yubak Brinda Durga Puja,Central Kolkata,2025,22.559334,88.353412,Esplanade,1.1,Howrah Junction,8.6,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Central Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/pallir_yubak_brinda_durga_puja.jpg,web-verified station address; locality-based assignment,"Pallir Yubak Brinda Durga Puja, Central Kolkata, Kolkata, West Bengal, India",success,"Pallir Yubak Brinda Durga Puja, Pallir Yubak Brinda, Central Kolkata, Kolkata, West Bengal, 700069, India",OpenStreetMap Nominatim,valid,verified,"Pallir Yubak Brinda Durga Puja, Central Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.559334,88.353412",https://www.openstreetmap.org/?mlat=22.559334&mlon=88.353412#map=17/22.559334/88.353412
165,Santosh Mitra Square Durga Puja,Central Kolkata,2025,22.567834,88.365912,Sealdah,0.3,Sealdah Railway Station,9.5,Extremely High,True,True,02:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Central Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/santosh_mitra_square_durga_puja.jpg,web-verified station address; locality-based assignment,"Santosh Mitra Square Durga Puja, Central Kolkata, Kolkata, West Bengal, India",success,"Santosh Mitra Square Durga Puja, Santosh Mitra Square, Central Kolkata, Kolkata, West Bengal, 700014, India",OpenStreetMap Nominatim,valid,verified,"Santosh Mitra Square Durga Puja, Central Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.567834,88.365912",https://www.openstreetmap.org/?mlat=22.567834&mlon=88.365912#map=17/22.567834/88.365912
166,Shishu Palan Foundation,Central Kolkata,2025,22.577012,88.359023,Mahatma Gandhi Road,0.5,Howrah Junction,7.3,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Central Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/shishu_palan_foundation.jpg,web-verified station address; locality-based assignment,"Shishu Palan Foundation, Central Kolkata, Kolkata, West Bengal, India",success,"Shishu Palan Foundation, Shishu Palan Foundation, Central Kolkata, Kolkata, West Bengal, 700007, India",OpenStreetMap Nominatim,valid,verified,"Shishu Palan Foundation, Central Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.577012,88.359023",https://www.openstreetmap.org/?mlat=22.577012&mlon=88.359023#map=17/22.577012/88.359023
167,Wellington Nagarik Kalyan Samity Durga Puja,Central Kolkata,2025,22.563012,88.358023,Esplanade,0.7,Howrah Junction,7.4,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Central Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/wellington_nagarik_kalyan_samity_durga_puja.jpg,web-verified station address; locality-based assignment,"Wellington Nagarik Kalyan Samity Durga Puja, Central Kolkata, Kolkata, West Bengal, India",success,"Wellington Nagarik Kalyan Samity Durga Puja, Wellington Nagarik Kalyan Samity, Central Kolkata, Kolkata, West Bengal, 700069, India",OpenStreetMap Nominatim,valid,verified,"Wellington Nagarik Kalyan Samity Durga Puja, Central Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.563012,88.358023",https://www.openstreetmap.org/?mlat=22.563012&mlon=88.358023#map=17/22.563012/88.358023
168,Shimla Byam Samity,Central Kolkata,2025,22.585012,88.364023,Mahatma Gandhi Road,0.9,Howrah Junction,7.5,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Central Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/shimla_byam_samity.jpg,web-verified station address; locality-based assignment,"Shimla Byam Samity, Central Kolkata, Kolkata, West Bengal, India",success,"Shimla Byam Samity, Shimla Byam Samity, Central Kolkata, Kolkata, West Bengal, 700007, India",OpenStreetMap Nominatim,valid,verified,"Shimla Byam Samity, Central Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.585012,88.364023",https://www.openstreetmap.org/?mlat=22.585012&mlon=88.364023#map=17/22.585012/88.364023
169,Singhi Bagan Durga Puja,Central Kolkata,2025,22.584334,88.364412,Mahatma Gandhi Road,1.1,Howrah Junction,7.6,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Central Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/singhi_bagan_durga_puja.jpg,web-verified station address; locality-based assignment,"Singhi Bagan Durga Puja, Central Kolkata, Kolkata, West Bengal, India",success,"Singhi Bagan Durga Puja, Singhi Bagan, Central Kolkata, Kolkata, West Bengal, 700007, India",OpenStreetMap Nominatim,valid,verified,"Singhi Bagan Durga Puja, Central Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.584334,88.364412",https://www.openstreetmap.org/?mlat=22.584334&mlon=88.364412#map=17/22.584334/88.364412
170,Beliaghata 33 Palli Durga Puja,Central Kolkata,2025,22.568012,88.384023,Sealdah,0.3,Sealdah Railway Station,9.0,High,True,True,22:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Central Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/beliaghata_33_palli_durga_puja.jpg,web-verified station address; locality-based assignment,"Beliaghata 33 Palli Durga Puja, Central Kolkata, Kolkata, West Bengal, India",success,"Beliaghata 33 Palli Durga Puja, Beliaghata 33 Palli, Central Kolkata, Kolkata, West Bengal, 700014, India",OpenStreetMap Nominatim,valid,verified,"Beliaghata 33 Palli Durga Puja, Central Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.568012,88.384023",https://www.openstreetmap.org/?mlat=22.568012&mlon=88.384023#map=17/22.568012/88.384023
171,Entally Sarbojanin,Central Kolkata,2025,22.562012,88.373023,Sealdah,0.5,Sealdah Railway Station,7.8,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in Central Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/entally_sarbojanin.jpg,web-verified station address; locality-based assignment,"Entally Sarbojanin, Central Kolkata, Kolkata, West Bengal, India",success,"Entally Sarbojanin, Entally, Central Kolkata, Kolkata, West Bengal, 700014, India",OpenStreetMap Nominatim,valid,verified,"Entally Sarbojanin, Central Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.562012,88.373023",https://www.openstreetmap.org/?mlat=22.562012&mlon=88.373023#map=17/22.562012/88.373023
172,AJ Block Durga Puja,East Kolkata & Salt Lake,2025,22.588012,88.411023,City Centre,0.7,Bidhannagar Road Railway Station,7.9,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in East Kolkata & Salt Lake, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/aj_block_durga_puja.jpg,web-verified station address; locality-based assignment,"AJ Block Durga Puja, East Kolkata & Salt Lake, Kolkata, West Bengal, India",success,"AJ Block Durga Puja, AJ Block, East Kolkata & Salt Lake, Kolkata, West Bengal, 700064, India",OpenStreetMap Nominatim,valid,verified,"AJ Block Durga Puja, East Kolkata & Salt Lake, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.588012,88.411023",https://www.openstreetmap.org/?mlat=22.588012&mlon=88.411023#map=17/22.588012/88.411023
173,BD Block Sarbojanin Durgotsab Committee,East Kolkata & Salt Lake,2025,22.587334,88.411412,City Centre,0.9,Bidhannagar Road Railway Station,8.0,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in East Kolkata & Salt Lake, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/bd_block_sarbojanin_durgotsab_committee.jpg,web-verified station address; locality-based assignment,"BD Block Sarbojanin Durgotsab Committee, East Kolkata & Salt Lake, Kolkata, West Bengal, India",success,"BD Block Sarbojanin Durgotsab Committee, BD Block Durgotsab, East Kolkata & Salt Lake, Kolkata, West Bengal, 700064, India",OpenStreetMap Nominatim,valid,verified,"BD Block Sarbojanin Durgotsab Committee, East Kolkata & Salt Lake, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.587334,88.411412",https://www.openstreetmap.org/?mlat=22.587334&mlon=88.411412#map=17/22.587334/88.411412
174,BJ Block Saradotsav Committee,East Kolkata & Salt Lake,2025,22.584312,88.417823,City Centre,1.1,Bidhannagar Road Railway Station,8.1,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in East Kolkata & Salt Lake, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/bj_block_saradotsav_committee.jpg,web-verified station address; locality-based assignment,"BJ Block Saradotsav Committee, East Kolkata & Salt Lake, Kolkata, West Bengal, India",success,"BJ Block Saradotsav Committee, BJ Block Saradotsav, East Kolkata & Salt Lake, Kolkata, West Bengal, 700064, India",OpenStreetMap Nominatim,valid,verified,"BJ Block Saradotsav Committee, East Kolkata & Salt Lake, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.584312,88.417823",https://www.openstreetmap.org/?mlat=22.584312&mlon=88.417823#map=17/22.584312/88.417823
